"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"FT1101_Zluteus",4.94367099614097,3.517104916371,-1.43000811092773,-7.66582892817268,-0.129979539698152,0.107701987015196,0.436813736044095,-0.148202105534304,0.993828804707601,-0.302066029046026,-0.828684511596017,0.0848967501116499,-0.338164046664112,-0.244849317710678,-0.0035016205588914,-0.159184341697665,1.31728731228479,0.321016310808192,-0.534192258044779,-0.297367961352675,1.54584898606353,0.061173929013376,-0.735144295607127,0.0902113529520256,0.617181305730564,0.112654326693506,-0.932843475501028,1.04791862284441,-1.77334057146348,3.69308909675487
"MSB40952_Zluteus",5.15673828985832,3.50794641701993,-1.10439427699154,-7.61364508759755,-0.0415359079544103,-0.139937638530301,0.166569817509794,-0.137642213269103,0.778812932214753,-0.629441668870444,-0.774555844676728,0.198082491518796,0.0361245101982674,-0.0117555581503293,-0.290033048116468,0.604121498023029,2.61068521025899,-0.207845408143283,0.03611725146225,0.223509690097735,0.184900737190612,-0.0770566314075892,0.774480949117139,0.0486338274988588,1.37185339520019,0.131138345680553,1.58444431584161,2.70231979784701,-3.58062717399458,-4.57745377470187
"FT1105_Zluteus",5.21846349191067,3.52339949680674,-1.25744574229591,-8.44934610525937,0.206348214957733,0.216742866673024,0.132184279888624,0.558605135180325,0.63721804562218,-1.02555570658345,-1.22313182843293,0.468684768896147,-0.033961420979506,-0.322875962747208,0.131650961185599,-0.380613837596535,3.04102821900779,-0.937274182139893,-1.76736182466097,-0.779641650658414,-1.09244032612479,0.0778372038346607,0.847515786261323,0.196584566434664,-4.13028892493981,3.50420472005186,1.79771433360781,-1.77711852066076,2.45496394376695,-0.0548791127001517
"MSB324198_Zluteus",4.95565797420004,3.21756197968685,-1.76036056747808,-7.68852994461792,0.306355078101451,0.0994567406758804,0.539947072735736,-0.0947772344109198,1.21457858792812,-0.377010915907334,-1.16680443889978,0.200299419471787,0.133218403020652,-0.450261085606392,0.317827920436811,0.570233723470667,1.34583128064302,0.381918093782002,-0.233718927380929,-0.234845497045583,-0.19193137172091,-2.91234639498642,1.07420846166059,0.441128414335543,-0.0919819678946392,-2.25331947882935,-5.50689956742449,-0.78151921572325,0.336019033015302,0.24849491392498
"MSB155004XXX_Zluteus",0.222482315523788,0.416920958132286,-0.399842215681981,-0.278859560411544,-0.483807679030532,0.125827088050525,-0.439989391547394,-0.383252024433167,-1.09298970340881,0.816807470434971,3.92417837363418,-5.3895822048661,-8.60330969186514,-4.21699652721494,0.0299947578374903,0.252009936939926,0.194629954098434,0.199854019832119,0.323204578447019,-0.143141127659174,-0.290965938232204,-0.254811897710027,0.391239809754441,0.101497263401044,0.0982123579211701,0.222918133623122,0.12221238224818,-0.111274496037448,0.027798644266031,0.0202583548955574
"MSB155004_Zluteus",3.26083654878482,-0.219376983908686,-3.7305812873759,3.46459631666413,0.22175843043114,0.965045616264589,2.40948086734992,-0.196479337072594,0.260433989839233,0.756049448404898,-0.266876522806542,0.251362654239219,-0.238473756430306,0.799076384571742,-0.271227960363252,-0.747146833925484,-0.886676612000929,1.68165298566909,-1.5933852361939,1.365397238995,2.1479012579028,-2.04374603383264,1.28562824760258,-5.51730893210548,1.93471290716024,3.19450391298762,-0.283306701987832,0.745815935880508,0.827622879283994,0.192750664389244
"MSB91675_Zluteus",3.43480283502175,-0.0290204475057418,-4.79008453917379,4.44938349699161,0.128944051769703,1.03482305830832,3.45334742666733,-0.543581829101937,0.217554193659424,-0.0935146673478695,0.15976826944006,-0.553249347403528,0.782343131958037,0.416167514709991,0.117109704675732,7.10008803959144,-0.538616210956376,4.1312069039819,-2.10310730434813,1.14020376316361,-1.50033702242147,0.183328018150531,-1.63884068629457,1.48752993908707,-0.413952847349748,0.419304908863193,0.220298920463313,-0.452171504049021,-0.282374290432623,-0.0666885956063564
"MSB91675XXX1_Zluteus",3.00883904780557,1.7705431349397,-1.26106018449607,-4.75419783815857,-0.0376658262652089,0.0842443487021377,-0.0232905185309541,-0.10652895835595,0.873850931491127,-0.299842934381546,-0.739667328436475,0.00929229311464233,0.203870566493523,-1.02765416718246,-0.436583463131746,-0.0334333910117417,-5.957818628055,0.0514400264714929,1.49060084220406,1.03307633929641,-0.378632725916476,0.853921889292204,0.065176195413923,-0.202561965769367,-0.851500469426166,0.0858606694470565,0.179432427673503,-0.0384402283415565,-0.290969344317191,-0.426151932448834
"MSB91675XXX2_Zluteus",5.07175099332661,3.10434831166512,-1.53585733564527,-7.65600591924418,-0.431856073293335,-0.106148064240536,0.0610116825075611,-0.453703791704496,1.05531929674631,-0.536376652390334,-0.740111255035425,0.404541580603718,0.184035776983127,-0.904521241828702,0.10092947440319,-0.559291680421867,-5.10722308681904,-0.348491328503099,1.70200273445173,0.407396577707046,-0.0531195055945841,1.36775538818316,-0.561930046843284,0.0353272797441294,-0.926642577979439,0.638000821023212,-0.19999311442149,0.0440547684177236,0.0196640305766478,-0.340240935130593
"MSB89194XXX_Zluteus",5.02825853093461,3.18089672790584,-1.38513272225142,-7.0006784249688,0.465289168602052,-0.294969015631791,0.309006837059551,-0.301982758951813,0.230542676505258,0.143294391511164,-1.38120785513837,-0.235273978175735,0.333610046095162,-0.38823316061559,0.512724178560524,0.16774549563243,0.994179868028112,0.625250331188997,0.30445962705533,-0.58544897937233,0.436236407962466,1.04856777290124,-1.8070417062828,-0.310460167514007,4.30812976327676,-2.49743012891025,3.33819588776721,-1.10301732253981,2.64794562096542,1.32293976856673
"MSB89194_Zluteus",3.58605195443142,-0.535685303545981,-4.94936279008339,4.98083524725464,0.676749693876334,1.13452676472645,4.18653906563641,-0.211392128917112,0.13180155733382,0.560627900064351,-0.0952555050601527,-0.330963148599786,-0.1663767047189,0.288907304317288,-0.0425206630308951,0.6857627872193,-1.36927706601437,-5.49063200098187,-2.92802530966618,0.641754534903048,4.48890856941628,-1.33844238090397,0.279839145747856,2.47555385693951,-0.319358957300106,-1.09306108240317,0.803239637398493,-0.117618295592703,0.340986804302929,-0.326974821077097
"MSB213793_Zluteus",2.8923434220632,2.72082281897831,-1.39869781631621,-6.03048129045386,-0.549076797523648,0.384152823267011,-0.496774638620636,0.226917073191742,-6.4824717768722,3.2816806940761,7.22076473601558,-0.27223041442899,2.2390998201424,4.95563458750865,-0.202902287024492,-0.328374757239273,-0.180199140420119,-0.258518483107556,-0.131529287650808,0.43928656270187,-0.285488383763478,0.340711330292656,-0.0138373286310986,-0.131294200304802,-0.365522075650089,-0.303242383229331,-0.251039909401541,-0.145576448683444,-0.0651276561283273,0.0668307037673979
